Subject ID,Trial ID,Windows Timestamp,Simulation Timestamp,Hypothesis,Hypothesis Callout,Hypothesis CalloutID,Transcribed Utterance,Transcribed Callout,Transcribed Callout ID,Confidence
33,22,20141217-114524-783,33.267,six percent fuel,6%,9,six percent ,6%,9,0.9502925
33,22,20141217-114527-953,36.437,one twenty percent fuel,120%,-1,one seventy five feet,175 ft,10,0.916385
33,22,20141217-114531-538,40.022,six percent fuel,6%,9,six percent ,6%,9,0.9395742
33,22,20141217-114534-960,43.444,one,1,-1,,0,-1,0.943454
33,22,20141217-114537-205,45.689,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9225583
33,22,20141217-114538-430,46.914,six percent fuel,6%,9,six percent five percent,"6%, 5%","9, 13",0.6940997
33,22,20141217-114540-895,49.379,forty feet,40 ft,-1,forty feet,40 ft,-1,0.9436134
33,22,20141217-114543-504,51.988,one,1,-1,,0,-1,0.9468263
33,22,20141217-114545-738,54.222,one,1,-1,,0,-1,0.9494168
33,22,20141217-114546-701,55.185,twenty feet,20 ft,-1,one thirty feet,130 ft,14,0.6148189
33,22,20141217-114547-873,56.357,one,1,-1,,0,-1,0.943805
33,22,20141217-114549-863,58.347,one,1,-1,,0,-1,0.9464552
33,22,20141217-114552-103,60.587,one,1,-1,,0,-1,0.9487553
33,22,20141217-114553-683,62.167,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9477146
33,22,20141217-114554-873,63.357,one,1,-1,,0,-1,0.9368607
33,22,20141217-114557-080,65.564,one forty percent fuel,140%,-1,four percent one ten feet,"4%, 110ft","18, 16",0.8735186
33,22,20141217-114600-365,68.849,one,1,-1,,0,-1,0.9380596
33,22,20141217-114602-253,70.737,one,1,-1,,0,-1,0.9460179
33,22,20141217-114606-085,74.569,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9099194
33,22,20141217-114608-093,76.577,one,1,-1,,0,-1,0.9312957
33,22,20141217-114610-125,78.609,one,1,-1,,0,-1,0.9493416
33,22,20141217-114613-700,82.184,four percent fuel,4%,18,four percent ,4%,18,0.9311302
33,23,20141217-114627-352,0.319,one,1,-1,,0,-1,0.9452325
33,23,20141217-114628-307,1.274,eight percent fuel,8%,-1,eight percent four fifty feet,"8%, 450 ft","-1, 1",0.9103358
33,23,20141217-114631-192,4.159,one,1,-1,,0,-1,0.9425486
33,23,20141217-114633-417,6.384,four hundred feet,400 ft,2,four hundred feet,400 ft,2,0.8450342
33,23,20141217-114637-474,10.441,one fifty feet,150 ft,11,three fifty feet,350 ft,3,0.9306473
33,23,20141217-114638-934,11.901,one,1,-1,,0,-1,0.9451147
33,23,20141217-114641-594,14.561,eight percent fuel,8%,-1,eight percent seven percent,"8%, 7%","-1, 4",0.9474748
33,23,20141217-114644-638,17.605,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9221646
33,23,20141217-114648-709,21.676,seven percent fuel,7%,4,seven percent fuel two fifty feet,"7%, 250 ft","4, 6",0.9303717
33,23,20141217-114650-779,23.746,one,1,-1,,0,-1,0.9347345
33,23,20141217-114653-329,26.296,one ten percent fuel,110%,-1,seven percent,7%,4,0.945934
33,23,20141217-114657-664,30.631,two hundred feet,200 ft,8,two hundred feet,200 ft,8,0.9240215
33,23,20141217-114658-841,31.808,one,1,-1,,0,-1,0.9349568
33,23,20141217-114701-223,34.19,one percent fuel,1%,-1,six percent,6%,9,0.9444207
33,23,20141217-114705-503,38.47,one,1,-1,,0,-1,0.9443284
33,23,20141217-114707-351,40.318,one,1,-1,,0,-1,0.9478441
33,23,20141217-114709-841,42.808,one,1,-1,,0,-1,0.9460834
33,23,20141217-114712-041,45.008,one fifty feet,150 ft,11,one fifty feet,150 ft,11,0.9461217
33,23,20141217-114713-236,46.203,one,1,-1,,0,-1,0.9447655
33,23,20141217-114715-111,48.078,one twenty feet,120 ft,15,one forty feet,140 ft,12,0.8845689
33,23,20141217-114716-246,49.213,one ten percent fuel,110%,-1,five percent ,5%,13,0.8405958
33,23,20141217-114720-351,53.318,one thirty feet,130 ft,14,one thirty feet,130 ft,14,0.8932805
33,23,20141217-114721-498,54.465,one,1,-1,,0,-1,0.9266621
33,23,20141217-114722-953,55.92,one,1,-1,,0,-1,0.9448562
33,23,20141217-114725-473,58.44,one twenty feet,120 ft,15,one twenty feet,120 ft,15,0.9070318
33,23,20141217-114726-533,59.5,one,1,-1,,0,-1,0.9484705
33,23,20141217-114729-076,62.043,one,1,-1,,0,-1,0.9492732
33,23,20141217-114731-101,64.068,one ten feet,110 ft,16,one ten feet,110 ft,16,0.9469264
33,23,20141217-114734-988,67.955,one,1,-1,,0,-1,0.941138
33,23,20141217-114739-965,72.932,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.8874372
33,23,20141217-114741-168,74.135,one,1,-1,,0,-1,0.9202257
33,23,20141217-114743-538,76.505,one,1,-1,,0,-1,0.9401835
33,23,20141217-114746-645,79.612,one,1,-1,,0,-1,0.9403342
33,23,20141217-114748-183,81.15,one,1,-1,,0,-1,0.9400881
33,24,20141217-114803-292,1.203,eight percent fuel,8%,-1,eight percent ,8%,-1,0.9185509
33,24,20141217-114805-212,3.123,three fifty feet,350 ft,3,four fifty feet,450 ft,1,0.7528561
33,24,20141217-114808-317,6.228,one hundred feet,100 ft,17,four hundred feet,400 ft,2,0.7354898
33,24,20141217-114810-054,7.965,one,1,-1,,0,-1,0.9454607
33,24,20141217-114812-459,10.37,three fifty feet,350 ft,3,three fifty feet,350 ft,3,0.9343274
33,24,20141217-114813-759,11.67,one,1,-1,,0,-1,0.9268823
33,24,20141217-114815-687,13.598,one percent fuel,1%,-1,eight percent ,8%,-1,0.9236271
33,24,20141217-114817-867,15.778,three hundred feet,300 ft,5,three hundred feet,300 ft,5,0.9181231
33,24,20141217-114820-849,18.76,seven percent fuel,7%,4,seven percent ,7%,4,0.9376699
33,24,20141217-114823-812,21.723,two fifty feet,250 ft,6,two fifty feet,250 ft,6,0.9406166
33,24,20141217-114825-062,22.973,one,1,-1,,0,-1,0.9388246
33,24,20141217-114827-934,25.845,one ten,110,-1,,0,-1,0.9427124
33,24,20141217-114831-702,29.613,one ten percent fuel,110%,-1,seven percent ,7%,4,0.9213665
33,24,20141217-114835-072,32.983,one,1,-1,,0,-1,0.9380829
33,24,20141217-114843-766,41.677,one fifty percent fuel,150%,-1,six percent ,6%,9,0.9117959
33,24,20141217-114847-356,45.267,one,1,-1,,0,-1,0.9455568
33,24,20141217-114850-956,48.867,one,1,-1,,0,-1,0.9483067
33,24,20141217-114854-052,51.963,one ten percent fuel,110%,-1,five percent,5%,13,0.9331459
33,24,20141217-114857-699,55.61,one,1,-1,,0,-1,0.9394485
33,24,20141217-114901-437,59.348,one ten feet,110 ft,16,one ten feet,110 ft,16,0.9264702
33,24,20141217-114902-801,60.712,one,1,-1,,0,-1,0.9411754
33,24,20141217-114904-749,62.66,one ten,110,-1,,0,-1,0.9376717
33,24,20141217-114908-181,66.092,one hundred feet,100 ft,17,one hundred feet,100 ft,17,0.9210029
33,24,20141217-114909-929,67.84,five percent fuel,5%,13,four percent ,4%,18,0.8876534
33,24,20141217-114913-176,71.087,one,1,-1,,0,-1,0.9458706
33,24,20141217-114914-474,72.385,one,1,-1,,0,-1,0.9491311
33,24,20141217-114916-379,74.29,one percent fuel,1%,-1,three six five,365,-1,0.8095992
